filename,label,persian_digit,font
7\7_000837.png,7,۷,IRANSansMobile(FaNum)_Black.ttf
7\7_000838.png,7,۷,IRANSansMobile(FaNum)_Bold.ttf
7\7_000839.png,7,۷,IRANSansMobile(FaNum)_Light.ttf
7\7_000840.png,7,۷,arial.ttf
7\7_000841.png,7,۷,arialbd.ttf
7\7_000842.png,7,۷,BNazanin.ttf
7\7_000843.png,7,۷,BYekan.ttf
7\7_000844.png,7,۷,IRANSans(FaNum).ttf
7\7_000845.png,7,۷,IRANSans(FaNum)_Black.ttf
7\7_000846.png,7,۷,IRANSans(FaNum)_Bold.ttf
7\7_000847.png,7,۷,IRANSans(FaNum)_Light.ttf
7\7_000848.png,7,۷,IRANSans(FaNum)_Medium.ttf
7\7_000849.png,7,۷,IRANSans(FaNum)_UltraLight.ttf
7\7_000850.png,7,۷,IRANSans.ttf
7\7_000851.png,7,۷,IRANSans_Black.ttf
7\7_000852.png,7,۷,IRANSans_Bold.ttf
7\7_000853.png,7,۷,IRANSans_Light.ttf
7\7_000854.png,7,۷,IRANSans_Medium.ttf
7\7_000855.png,7,۷,IRANSans_UltraLight.ttf
7\7_000856.png,7,۷,IRANSansMobile(FaNum).ttf
7\7_000857.png,7,۷,IRANSansMobile(FaNum)_Black.ttf
7\7_000858.png,7,۷,IRANSansMobile(FaNum)_Bold.ttf
7\7_000859.png,7,۷,IRANSansMobile(FaNum)_Light.ttf
7\7_000860.png,7,۷,arial.ttf
7\7_000861.png,7,۷,arialbd.ttf
7\7_000862.png,7,۷,BNazanin.ttf
7\7_000863.png,7,۷,BYekan.ttf
7\7_000864.png,7,۷,IRANSans(FaNum).ttf
7\7_000865.png,7,۷,IRANSans(FaNum)_Black.ttf
7\7_000866.png,7,۷,IRANSans(FaNum)_Bold.ttf
7\7_000867.png,7,۷,IRANSans(FaNum)_Light.ttf
7\7_000868.png,7,۷,IRANSans(FaNum)_Medium.ttf
7\7_000869.png,7,۷,IRANSans(FaNum)_UltraLight.ttf
7\7_000870.png,7,۷,IRANSans.ttf
7\7_000871.png,7,۷,IRANSans_Black.ttf
7\7_000872.png,7,۷,IRANSans_Bold.ttf
7\7_000873.png,7,۷,IRANSans_Light.ttf
7\7_000874.png,7,۷,IRANSans_Medium.ttf
7\7_000875.png,7,۷,IRANSans_UltraLight.ttf
7\7_000876.png,7,۷,IRANSansMobile(FaNum).ttf
7\7_000877.png,7,۷,IRANSansMobile(FaNum)_Black.ttf
7\7_000878.png,7,۷,IRANSansMobile(FaNum)_Bold.ttf
7\7_000879.png,7,۷,IRANSansMobile(FaNum)_Light.ttf
7\7_000880.png,7,۷,arial.ttf
7\7_000881.png,7,۷,arialbd.ttf
7\7_000882.png,7,۷,BNazanin.ttf
7\7_000883.png,7,۷,BYekan.ttf
7\7_000884.png,7,۷,IRANSans(FaNum).ttf
7\7_000885.png,7,۷,IRANSans(FaNum)_Black.ttf
7\7_000886.png,7,۷,IRANSans(FaNum)_Bold.ttf
7\7_000887.png,7,۷,IRANSans(FaNum)_Light.ttf
7\7_000888.png,7,۷,IRANSans(FaNum)_Medium.ttf
7\7_000889.png,7,۷,IRANSans(FaNum)_UltraLight.ttf
7\7_000890.png,7,۷,IRANSans.ttf
7\7_000891.png,7,۷,IRANSans_Black.ttf
7\7_000892.png,7,۷,IRANSans_Bold.ttf
7\7_000893.png,7,۷,IRANSans_Light.ttf
7\7_000894.png,7,۷,IRANSans_Medium.ttf
7\7_000895.png,7,۷,IRANSans_UltraLight.ttf
7\7_000896.png,7,۷,IRANSansMobile(FaNum).ttf
7\7_000897.png,7,۷,IRANSansMobile(FaNum)_Black.ttf
7\7_000898.png,7,۷,IRANSansMobile(FaNum)_Bold.ttf
7\7_000899.png,7,۷,IRANSansMobile(FaNum)_Light.ttf
7\7_000900.png,7,۷,arial.ttf
7\7_000901.png,7,۷,arialbd.ttf
7\7_000902.png,7,۷,BNazanin.ttf
7\7_000903.png,7,۷,BYekan.ttf
7\7_000904.png,7,۷,IRANSans(FaNum).ttf
7\7_000905.png,7,۷,IRANSans(FaNum)_Black.ttf
7\7_000906.png,7,۷,IRANSans(FaNum)_Bold.ttf
7\7_000907.png,7,۷,IRANSans(FaNum)_Light.ttf
7\7_000908.png,7,۷,IRANSans(FaNum)_Medium.ttf
7\7_000909.png,7,۷,IRANSans(FaNum)_UltraLight.ttf
7\7_000910.png,7,۷,IRANSans.ttf
7\7_000911.png,7,۷,IRANSans_Black.ttf
7\7_000912.png,7,۷,IRANSans_Bold.ttf
7\7_000913.png,7,۷,IRANSans_Light.ttf
7\7_000914.png,7,۷,IRANSans_Medium.ttf
7\7_000915.png,7,۷,IRANSans_UltraLight.ttf
7\7_000916.png,7,۷,IRANSansMobile(FaNum).ttf
7\7_000917.png,7,۷,IRANSansMobile(FaNum)_Black.ttf
7\7_000918.png,7,۷,IRANSansMobile(FaNum)_Bold.ttf
7\7_000919.png,7,۷,IRANSansMobile(FaNum)_Light.ttf
7\7_000920.png,7,۷,arial.ttf
7\7_000921.png,7,۷,arialbd.ttf
7\7_000922.png,7,۷,BNazanin.ttf
7\7_000923.png,7,۷,BYekan.ttf
7\7_000924.png,7,۷,IRANSans(FaNum).ttf
7\7_000925.png,7,۷,IRANSans(FaNum)_Black.ttf
7\7_000926.png,7,۷,IRANSans(FaNum)_Bold.ttf
7\7_000927.png,7,۷,IRANSans(FaNum)_Light.ttf
7\7_000928.png,7,۷,IRANSans(FaNum)_Medium.ttf
7\7_000929.png,7,۷,IRANSans(FaNum)_UltraLight.ttf
7\7_000930.png,7,۷,IRANSans.ttf
7\7_000931.png,7,۷,IRANSans_Black.ttf
7\7_000932.png,7,۷,IRANSans_Bold.ttf
7\7_000933.png,7,۷,IRANSans_Light.ttf
7\7_000934.png,7,۷,IRANSans_Medium.ttf
7\7_000935.png,7,۷,IRANSans_UltraLight.ttf
7\7_000936.png,7,۷,IRANSansMobile(FaNum).ttf
7\7_000937.png,7,۷,IRANSansMobile(FaNum)_Black.ttf
7\7_000938.png,7,۷,IRANSansMobile(FaNum)_Bold.ttf
7\7_000939.png,7,۷,IRANSansMobile(FaNum)_Light.ttf
7\7_000940.png,7,۷,arial.ttf
7\7_000941.png,7,۷,arialbd.ttf
7\7_000942.png,7,۷,BNazanin.ttf
7\7_000943.png,7,۷,BYekan.ttf
7\7_000944.png,7,۷,IRANSans(FaNum).ttf
7\7_000945.png,7,۷,IRANSans(FaNum)_Black.ttf
7\7_000946.png,7,۷,IRANSans(FaNum)_Bold.ttf
7\7_000947.png,7,۷,IRANSans(FaNum)_Light.ttf
7\7_000948.png,7,۷,IRANSans(FaNum)_Medium.ttf
7\7_000949.png,7,۷,IRANSans(FaNum)_UltraLight.ttf
7\7_000950.png,7,۷,IRANSans.ttf
7\7_000951.png,7,۷,IRANSans_Black.ttf
7\7_000952.png,7,۷,IRANSans_Bold.ttf
7\7_000953.png,7,۷,IRANSans_Light.ttf
7\7_000954.png,7,۷,IRANSans_Medium.ttf
7\7_000955.png,7,۷,IRANSans_UltraLight.ttf
7\7_000956.png,7,۷,IRANSansMobile(FaNum).ttf
7\7_000957.png,7,۷,IRANSansMobile(FaNum)_Black.ttf
7\7_000958.png,7,۷,IRANSansMobile(FaNum)_Bold.ttf
7\7_000959.png,7,۷,IRANSansMobile(FaNum)_Light.ttf
7\7_000960.png,7,۷,arial.ttf
7\7_000961.png,7,۷,arialbd.ttf
7\7_000962.png,7,۷,BNazanin.ttf
7\7_000963.png,7,۷,BYekan.ttf
7\7_000964.png,7,۷,IRANSans(FaNum).ttf
7\7_000965.png,7,۷,IRANSans(FaNum)_Black.ttf
7\7_000966.png,7,۷,IRANSans(FaNum)_Bold.ttf
7\7_000967.png,7,۷,IRANSans(FaNum)_Light.ttf
7\7_000968.png,7,۷,IRANSans(FaNum)_Medium.ttf
7\7_000969.png,7,۷,IRANSans(FaNum)_UltraLight.ttf
7\7_000970.png,7,۷,IRANSans.ttf
7\7_000971.png,7,۷,IRANSans_Black.ttf
7\7_000972.png,7,۷,IRANSans_Bold.ttf
7\7_000973.png,7,۷,IRANSans_Light.ttf
7\7_000974.png,7,۷,IRANSans_Medium.ttf
7\7_000975.png,7,۷,IRANSans_UltraLight.ttf
7\7_000976.png,7,۷,IRANSansMobile(FaNum).ttf
7\7_000977.png,7,۷,IRANSansMobile(FaNum)_Black.ttf
7\7_000978.png,7,۷,IRANSansMobile(FaNum)_Bold.ttf
7\7_000979.png,7,۷,IRANSansMobile(FaNum)_Light.ttf
7\7_000980.png,7,۷,arial.ttf
7\7_000981.png,7,۷,arialbd.ttf
7\7_000982.png,7,۷,BNazanin.ttf
7\7_000983.png,7,۷,BYekan.ttf
7\7_000984.png,7,۷,IRANSans(FaNum).ttf
7\7_000985.png,7,۷,IRANSans(FaNum)_Black.ttf
7\7_000986.png,7,۷,IRANSans(FaNum)_Bold.ttf
7\7_000987.png,7,۷,IRANSans(FaNum)_Light.ttf
7\7_000988.png,7,۷,IRANSans(FaNum)_Medium.ttf
7\7_000989.png,7,۷,IRANSans(FaNum)_UltraLight.ttf
7\7_000990.png,7,۷,IRANSans.ttf
7\7_000991.png,7,۷,IRANSans_Black.ttf
7\7_000992.png,7,۷,IRANSans_Bold.ttf
7\7_000993.png,7,۷,IRANSans_Light.ttf
7\7_000994.png,7,۷,IRANSans_Medium.ttf
7\7_000995.png,7,۷,IRANSans_UltraLight.ttf
7\7_000996.png,7,۷,IRANSansMobile(FaNum).ttf
7\7_000997.png,7,۷,IRANSansMobile(FaNum)_Black.ttf
7\7_000998.png,7,۷,IRANSansMobile(FaNum)_Bold.ttf
7\7_000999.png,7,۷,IRANSansMobile(FaNum)_Light.ttf
8\8_000000.png,8,۸,arial.ttf
8\8_000001.png,8,۸,arialbd.ttf
8\8_000002.png,8,۸,BNazanin.ttf
8\8_000003.png,8,۸,BYekan.ttf
8\8_000004.png,8,۸,IRANSans(FaNum).ttf
8\8_000005.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000006.png,8,۸,IRANSans(FaNum)_Bold.ttf
8\8_000007.png,8,۸,IRANSans(FaNum)_Light.ttf
8\8_000008.png,8,۸,IRANSans(FaNum)_Medium.ttf
8\8_000009.png,8,۸,IRANSans(FaNum)_UltraLight.ttf
8\8_000010.png,8,۸,IRANSans.ttf
8\8_000011.png,8,۸,IRANSans_Black.ttf
8\8_000012.png,8,۸,IRANSans_Bold.ttf
8\8_000013.png,8,۸,IRANSans_Light.ttf
8\8_000014.png,8,۸,IRANSans_Medium.ttf
8\8_000015.png,8,۸,IRANSans_UltraLight.ttf
8\8_000016.png,8,۸,IRANSansMobile(FaNum).ttf
8\8_000017.png,8,۸,IRANSansMobile(FaNum)_Black.ttf
8\8_000018.png,8,۸,IRANSansMobile(FaNum)_Bold.ttf
8\8_000019.png,8,۸,IRANSansMobile(FaNum)_Light.ttf
8\8_000020.png,8,۸,arial.ttf
8\8_000021.png,8,۸,arialbd.ttf
8\8_000022.png,8,۸,BNazanin.ttf
8\8_000023.png,8,۸,BYekan.ttf
8\8_000024.png,8,۸,IRANSans(FaNum).ttf
8\8_000025.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000026.png,8,۸,IRANSans(FaNum)_Bold.ttf
8\8_000027.png,8,۸,IRANSans(FaNum)_Light.ttf
8\8_000028.png,8,۸,IRANSans(FaNum)_Medium.ttf
8\8_000029.png,8,۸,IRANSans(FaNum)_UltraLight.ttf
8\8_000030.png,8,۸,IRANSans.ttf
8\8_000031.png,8,۸,IRANSans_Black.ttf
8\8_000032.png,8,۸,IRANSans_Bold.ttf
8\8_000033.png,8,۸,IRANSans_Light.ttf
8\8_000034.png,8,۸,IRANSans_Medium.ttf
8\8_000035.png,8,۸,IRANSans_UltraLight.ttf
8\8_000036.png,8,۸,IRANSansMobile(FaNum).ttf
8\8_000037.png,8,۸,IRANSansMobile(FaNum)_Black.ttf
8\8_000038.png,8,۸,IRANSansMobile(FaNum)_Bold.ttf
8\8_000039.png,8,۸,IRANSansMobile(FaNum)_Light.ttf
8\8_000040.png,8,۸,arial.ttf
8\8_000041.png,8,۸,arialbd.ttf
8\8_000042.png,8,۸,BNazanin.ttf
8\8_000043.png,8,۸,BYekan.ttf
8\8_000044.png,8,۸,IRANSans(FaNum).ttf
8\8_000045.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000046.png,8,۸,IRANSans(FaNum)_Bold.ttf
8\8_000047.png,8,۸,IRANSans(FaNum)_Light.ttf
8\8_000048.png,8,۸,IRANSans(FaNum)_Medium.ttf
8\8_000049.png,8,۸,IRANSans(FaNum)_UltraLight.ttf
8\8_000050.png,8,۸,IRANSans.ttf
8\8_000051.png,8,۸,IRANSans_Black.ttf
8\8_000052.png,8,۸,IRANSans_Bold.ttf
8\8_000053.png,8,۸,IRANSans_Light.ttf
8\8_000054.png,8,۸,IRANSans_Medium.ttf
8\8_000055.png,8,۸,IRANSans_UltraLight.ttf
8\8_000056.png,8,۸,IRANSansMobile(FaNum).ttf
8\8_000057.png,8,۸,IRANSansMobile(FaNum)_Black.ttf
8\8_000058.png,8,۸,IRANSansMobile(FaNum)_Bold.ttf
8\8_000059.png,8,۸,IRANSansMobile(FaNum)_Light.ttf
8\8_000060.png,8,۸,arial.ttf
8\8_000061.png,8,۸,arialbd.ttf
8\8_000062.png,8,۸,BNazanin.ttf
8\8_000063.png,8,۸,BYekan.ttf
8\8_000064.png,8,۸,IRANSans(FaNum).ttf
8\8_000065.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000066.png,8,۸,IRANSans(FaNum)_Bold.ttf
8\8_000067.png,8,۸,IRANSans(FaNum)_Light.ttf
8\8_000068.png,8,۸,IRANSans(FaNum)_Medium.ttf
8\8_000069.png,8,۸,IRANSans(FaNum)_UltraLight.ttf
8\8_000070.png,8,۸,IRANSans.ttf
8\8_000071.png,8,۸,IRANSans_Black.ttf
8\8_000072.png,8,۸,IRANSans_Bold.ttf
8\8_000073.png,8,۸,IRANSans_Light.ttf
8\8_000074.png,8,۸,IRANSans_Medium.ttf
8\8_000075.png,8,۸,IRANSans_UltraLight.ttf
8\8_000076.png,8,۸,IRANSansMobile(FaNum).ttf
8\8_000077.png,8,۸,IRANSansMobile(FaNum)_Black.ttf
8\8_000078.png,8,۸,IRANSansMobile(FaNum)_Bold.ttf
8\8_000079.png,8,۸,IRANSansMobile(FaNum)_Light.ttf
8\8_000080.png,8,۸,arial.ttf
8\8_000081.png,8,۸,arialbd.ttf
8\8_000082.png,8,۸,BNazanin.ttf
8\8_000083.png,8,۸,BYekan.ttf
8\8_000084.png,8,۸,IRANSans(FaNum).ttf
8\8_000085.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000086.png,8,۸,IRANSans(FaNum)_Bold.ttf
8\8_000087.png,8,۸,IRANSans(FaNum)_Light.ttf
8\8_000088.png,8,۸,IRANSans(FaNum)_Medium.ttf
8\8_000089.png,8,۸,IRANSans(FaNum)_UltraLight.ttf
8\8_000090.png,8,۸,IRANSans.ttf
8\8_000091.png,8,۸,IRANSans_Black.ttf
8\8_000092.png,8,۸,IRANSans_Bold.ttf
8\8_000093.png,8,۸,IRANSans_Light.ttf
8\8_000094.png,8,۸,IRANSans_Medium.ttf
8\8_000095.png,8,۸,IRANSans_UltraLight.ttf
8\8_000096.png,8,۸,IRANSansMobile(FaNum).ttf
8\8_000097.png,8,۸,IRANSansMobile(FaNum)_Black.ttf
8\8_000098.png,8,۸,IRANSansMobile(FaNum)_Bold.ttf
8\8_000099.png,8,۸,IRANSansMobile(FaNum)_Light.ttf
8\8_000100.png,8,۸,arial.ttf
8\8_000101.png,8,۸,arialbd.ttf
8\8_000102.png,8,۸,BNazanin.ttf
8\8_000103.png,8,۸,BYekan.ttf
8\8_000104.png,8,۸,IRANSans(FaNum).ttf
8\8_000105.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000106.png,8,۸,IRANSans(FaNum)_Bold.ttf
8\8_000107.png,8,۸,IRANSans(FaNum)_Light.ttf
8\8_000108.png,8,۸,IRANSans(FaNum)_Medium.ttf
8\8_000109.png,8,۸,IRANSans(FaNum)_UltraLight.ttf
8\8_000110.png,8,۸,IRANSans.ttf
8\8_000111.png,8,۸,IRANSans_Black.ttf
8\8_000112.png,8,۸,IRANSans_Bold.ttf
8\8_000113.png,8,۸,IRANSans_Light.ttf
8\8_000114.png,8,۸,IRANSans_Medium.ttf
8\8_000115.png,8,۸,IRANSans_UltraLight.ttf
8\8_000116.png,8,۸,IRANSansMobile(FaNum).ttf
8\8_000117.png,8,۸,IRANSansMobile(FaNum)_Black.ttf
8\8_000118.png,8,۸,IRANSansMobile(FaNum)_Bold.ttf
8\8_000119.png,8,۸,IRANSansMobile(FaNum)_Light.ttf
8\8_000120.png,8,۸,arial.ttf
8\8_000121.png,8,۸,arialbd.ttf
8\8_000122.png,8,۸,BNazanin.ttf
8\8_000123.png,8,۸,BYekan.ttf
8\8_000124.png,8,۸,IRANSans(FaNum).ttf
8\8_000125.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000126.png,8,۸,IRANSans(FaNum)_Bold.ttf
8\8_000127.png,8,۸,IRANSans(FaNum)_Light.ttf
8\8_000128.png,8,۸,IRANSans(FaNum)_Medium.ttf
8\8_000129.png,8,۸,IRANSans(FaNum)_UltraLight.ttf
8\8_000130.png,8,۸,IRANSans.ttf
8\8_000131.png,8,۸,IRANSans_Black.ttf
8\8_000132.png,8,۸,IRANSans_Bold.ttf
8\8_000133.png,8,۸,IRANSans_Light.ttf
8\8_000134.png,8,۸,IRANSans_Medium.ttf
8\8_000135.png,8,۸,IRANSans_UltraLight.ttf
8\8_000136.png,8,۸,IRANSansMobile(FaNum).ttf
8\8_000137.png,8,۸,IRANSansMobile(FaNum)_Black.ttf
8\8_000138.png,8,۸,IRANSansMobile(FaNum)_Bold.ttf
8\8_000139.png,8,۸,IRANSansMobile(FaNum)_Light.ttf
8\8_000140.png,8,۸,arial.ttf
8\8_000141.png,8,۸,arialbd.ttf
8\8_000142.png,8,۸,BNazanin.ttf
8\8_000143.png,8,۸,BYekan.ttf
8\8_000144.png,8,۸,IRANSans(FaNum).ttf
8\8_000145.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000146.png,8,۸,IRANSans(FaNum)_Bold.ttf
8\8_000147.png,8,۸,IRANSans(FaNum)_Light.ttf
8\8_000148.png,8,۸,IRANSans(FaNum)_Medium.ttf
8\8_000149.png,8,۸,IRANSans(FaNum)_UltraLight.ttf
8\8_000150.png,8,۸,IRANSans.ttf
8\8_000151.png,8,۸,IRANSans_Black.ttf
8\8_000152.png,8,۸,IRANSans_Bold.ttf
8\8_000153.png,8,۸,IRANSans_Light.ttf
8\8_000154.png,8,۸,IRANSans_Medium.ttf
8\8_000155.png,8,۸,IRANSans_UltraLight.ttf
8\8_000156.png,8,۸,IRANSansMobile(FaNum).ttf
8\8_000157.png,8,۸,IRANSansMobile(FaNum)_Black.ttf
8\8_000158.png,8,۸,IRANSansMobile(FaNum)_Bold.ttf
8\8_000159.png,8,۸,IRANSansMobile(FaNum)_Light.ttf
8\8_000160.png,8,۸,arial.ttf
8\8_000161.png,8,۸,arialbd.ttf
8\8_000162.png,8,۸,BNazanin.ttf
8\8_000163.png,8,۸,BYekan.ttf
8\8_000164.png,8,۸,IRANSans(FaNum).ttf
8\8_000165.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000166.png,8,۸,IRANSans(FaNum)_Bold.ttf
8\8_000167.png,8,۸,IRANSans(FaNum)_Light.ttf
8\8_000168.png,8,۸,IRANSans(FaNum)_Medium.ttf
8\8_000169.png,8,۸,IRANSans(FaNum)_UltraLight.ttf
8\8_000170.png,8,۸,IRANSans.ttf
8\8_000171.png,8,۸,IRANSans_Black.ttf
8\8_000172.png,8,۸,IRANSans_Bold.ttf
8\8_000173.png,8,۸,IRANSans_Light.ttf
8\8_000174.png,8,۸,IRANSans_Medium.ttf
8\8_000175.png,8,۸,IRANSans_UltraLight.ttf
8\8_000176.png,8,۸,IRANSansMobile(FaNum).ttf
8\8_000177.png,8,۸,IRANSansMobile(FaNum)_Black.ttf
8\8_000178.png,8,۸,IRANSansMobile(FaNum)_Bold.ttf
8\8_000179.png,8,۸,IRANSansMobile(FaNum)_Light.ttf
8\8_000180.png,8,۸,arial.ttf
8\8_000181.png,8,۸,arialbd.ttf
8\8_000182.png,8,۸,BNazanin.ttf
8\8_000183.png,8,۸,BYekan.ttf
8\8_000184.png,8,۸,IRANSans(FaNum).ttf
8\8_000185.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000186.png,8,۸,IRANSans(FaNum)_Bold.ttf
8\8_000187.png,8,۸,IRANSans(FaNum)_Light.ttf
8\8_000188.png,8,۸,IRANSans(FaNum)_Medium.ttf
8\8_000189.png,8,۸,IRANSans(FaNum)_UltraLight.ttf
8\8_000190.png,8,۸,IRANSans.ttf
8\8_000191.png,8,۸,IRANSans_Black.ttf
8\8_000192.png,8,۸,IRANSans_Bold.ttf
8\8_000193.png,8,۸,IRANSans_Light.ttf
8\8_000194.png,8,۸,IRANSans_Medium.ttf
8\8_000195.png,8,۸,IRANSans_UltraLight.ttf
8\8_000196.png,8,۸,IRANSansMobile(FaNum).ttf
8\8_000197.png,8,۸,IRANSansMobile(FaNum)_Black.ttf
8\8_000198.png,8,۸,IRANSansMobile(FaNum)_Bold.ttf
8\8_000199.png,8,۸,IRANSansMobile(FaNum)_Light.ttf
8\8_000200.png,8,۸,arial.ttf
8\8_000201.png,8,۸,arialbd.ttf
8\8_000202.png,8,۸,BNazanin.ttf
8\8_000203.png,8,۸,BYekan.ttf
8\8_000204.png,8,۸,IRANSans(FaNum).ttf
8\8_000205.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000206.png,8,۸,IRANSans(FaNum)_Bold.ttf
8\8_000207.png,8,۸,IRANSans(FaNum)_Light.ttf
8\8_000208.png,8,۸,IRANSans(FaNum)_Medium.ttf
8\8_000209.png,8,۸,IRANSans(FaNum)_UltraLight.ttf
8\8_000210.png,8,۸,IRANSans.ttf
8\8_000211.png,8,۸,IRANSans_Black.ttf
8\8_000212.png,8,۸,IRANSans_Bold.ttf
8\8_000213.png,8,۸,IRANSans_Light.ttf
8\8_000214.png,8,۸,IRANSans_Medium.ttf
8\8_000215.png,8,۸,IRANSans_UltraLight.ttf
8\8_000216.png,8,۸,IRANSansMobile(FaNum).ttf
8\8_000217.png,8,۸,IRANSansMobile(FaNum)_Black.ttf
8\8_000218.png,8,۸,IRANSansMobile(FaNum)_Bold.ttf
8\8_000219.png,8,۸,IRANSansMobile(FaNum)_Light.ttf
8\8_000220.png,8,۸,arial.ttf
8\8_000221.png,8,۸,arialbd.ttf
8\8_000222.png,8,۸,BNazanin.ttf
8\8_000223.png,8,۸,BYekan.ttf
8\8_000224.png,8,۸,IRANSans(FaNum).ttf
8\8_000225.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000226.png,8,۸,IRANSans(FaNum)_Bold.ttf
8\8_000227.png,8,۸,IRANSans(FaNum)_Light.ttf
8\8_000228.png,8,۸,IRANSans(FaNum)_Medium.ttf
8\8_000229.png,8,۸,IRANSans(FaNum)_UltraLight.ttf
8\8_000230.png,8,۸,IRANSans.ttf
8\8_000231.png,8,۸,IRANSans_Black.ttf
8\8_000232.png,8,۸,IRANSans_Bold.ttf
8\8_000233.png,8,۸,IRANSans_Light.ttf
8\8_000234.png,8,۸,IRANSans_Medium.ttf
8\8_000235.png,8,۸,IRANSans_UltraLight.ttf
8\8_000236.png,8,۸,IRANSansMobile(FaNum).ttf
8\8_000237.png,8,۸,IRANSansMobile(FaNum)_Black.ttf
8\8_000238.png,8,۸,IRANSansMobile(FaNum)_Bold.ttf
8\8_000239.png,8,۸,IRANSansMobile(FaNum)_Light.ttf
8\8_000240.png,8,۸,arial.ttf
8\8_000241.png,8,۸,arialbd.ttf
8\8_000242.png,8,۸,BNazanin.ttf
8\8_000243.png,8,۸,BYekan.ttf
8\8_000244.png,8,۸,IRANSans(FaNum).ttf
8\8_000245.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000246.png,8,۸,IRANSans(FaNum)_Bold.ttf
8\8_000247.png,8,۸,IRANSans(FaNum)_Light.ttf
8\8_000248.png,8,۸,IRANSans(FaNum)_Medium.ttf
8\8_000249.png,8,۸,IRANSans(FaNum)_UltraLight.ttf
8\8_000250.png,8,۸,IRANSans.ttf
8\8_000251.png,8,۸,IRANSans_Black.ttf
8\8_000252.png,8,۸,IRANSans_Bold.ttf
8\8_000253.png,8,۸,IRANSans_Light.ttf
8\8_000254.png,8,۸,IRANSans_Medium.ttf
8\8_000255.png,8,۸,IRANSans_UltraLight.ttf
8\8_000256.png,8,۸,IRANSansMobile(FaNum).ttf
8\8_000257.png,8,۸,IRANSansMobile(FaNum)_Black.ttf
8\8_000258.png,8,۸,IRANSansMobile(FaNum)_Bold.ttf
8\8_000259.png,8,۸,IRANSansMobile(FaNum)_Light.ttf
8\8_000260.png,8,۸,arial.ttf
8\8_000261.png,8,۸,arialbd.ttf
8\8_000262.png,8,۸,BNazanin.ttf
8\8_000263.png,8,۸,BYekan.ttf
8\8_000264.png,8,۸,IRANSans(FaNum).ttf
8\8_000265.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000266.png,8,۸,IRANSans(FaNum)_Bold.ttf
8\8_000267.png,8,۸,IRANSans(FaNum)_Light.ttf
8\8_000268.png,8,۸,IRANSans(FaNum)_Medium.ttf
8\8_000269.png,8,۸,IRANSans(FaNum)_UltraLight.ttf
8\8_000270.png,8,۸,IRANSans.ttf
8\8_000271.png,8,۸,IRANSans_Black.ttf
8\8_000272.png,8,۸,IRANSans_Bold.ttf
8\8_000273.png,8,۸,IRANSans_Light.ttf
8\8_000274.png,8,۸,IRANSans_Medium.ttf
8\8_000275.png,8,۸,IRANSans_UltraLight.ttf
8\8_000276.png,8,۸,IRANSansMobile(FaNum).ttf
8\8_000277.png,8,۸,IRANSansMobile(FaNum)_Black.ttf
8\8_000278.png,8,۸,IRANSansMobile(FaNum)_Bold.ttf
8\8_000279.png,8,۸,IRANSansMobile(FaNum)_Light.ttf
8\8_000280.png,8,۸,arial.ttf
8\8_000281.png,8,۸,arialbd.ttf
8\8_000282.png,8,۸,BNazanin.ttf
8\8_000283.png,8,۸,BYekan.ttf
8\8_000284.png,8,۸,IRANSans(FaNum).ttf
8\8_000285.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000286.png,8,۸,IRANSans(FaNum)_Bold.ttf
8\8_000287.png,8,۸,IRANSans(FaNum)_Light.ttf
8\8_000288.png,8,۸,IRANSans(FaNum)_Medium.ttf
8\8_000289.png,8,۸,IRANSans(FaNum)_UltraLight.ttf
8\8_000290.png,8,۸,IRANSans.ttf
8\8_000291.png,8,۸,IRANSans_Black.ttf
8\8_000292.png,8,۸,IRANSans_Bold.ttf
8\8_000293.png,8,۸,IRANSans_Light.ttf
8\8_000294.png,8,۸,IRANSans_Medium.ttf
8\8_000295.png,8,۸,IRANSans_UltraLight.ttf
8\8_000296.png,8,۸,IRANSansMobile(FaNum).ttf
8\8_000297.png,8,۸,IRANSansMobile(FaNum)_Black.ttf
8\8_000298.png,8,۸,IRANSansMobile(FaNum)_Bold.ttf
8\8_000299.png,8,۸,IRANSansMobile(FaNum)_Light.ttf
8\8_000300.png,8,۸,arial.ttf
8\8_000301.png,8,۸,arialbd.ttf
8\8_000302.png,8,۸,BNazanin.ttf
8\8_000303.png,8,۸,BYekan.ttf
8\8_000304.png,8,۸,IRANSans(FaNum).ttf
8\8_000305.png,8,۸,IRANSans(FaNum)_Black.ttf
8\8_000306.png,8,۸,IRANSans(FaNum)_Bold.ttf
